year,decade,unique_words,density,unique_words_raw,density_raw,nouns,verbs,adjectives,syllables,most_used_term,most_used_freq,curses,total_curses,reading_score,sentiment,charted
1998,1990,54,244,57,270,160,32,36,76,el,16,0,0,2.80148148148,-0.9584,0
1998,1990,46,133,76,273,56,46,22,84,day,12,0,0,3.11076923077,0.9974,0
1998,1990,51,56,92,149,23,31,9,103,get,2,0,0,5.29704697987,0.8563,0
1998,1990,162,278,215,574,136,142,39,253,know,9,1,15,10.5310452962,0.6597,0
1998,1990,35,130,67,311,75,87,4,73,friend,14,0,0,3.02977491961,0.765,1
1998,1990,58,110,63,123,83,6,11,85,tu,11,0,0,6.25447154472,0.6597,0
1998,1990,51,67,73,170,23,57,26,81,wish,16,0,0,3.15235294118,0.9928,0
1998,1990,72,212,76,257,136,9,49,99,que,31,0,0,3.63552529183,-0.5574,0
1998,1990,59,130,99,287,47,76,25,96,know,12,0,0,3.81703832753,0.9901,0
1998,1990,33,97,48,160,48,31,11,53,watch,15,0,0,1.43875,-0.5484,0
1998,1990,39,177,43,214,117,12,38,55,que,28,0,0,1.34271028037,0.8402,0
1998,1990,149,361,215,814,177,161,48,241,see,19,1,17,13.5036117936,0.9565,0
1998,1990,62,94,97,204,43,30,9,118,maria,10,0,0,5.13549019608,0.8271,0
1998,1990,43,136,66,208,95,32,9,70,yeah,22,0,0,2.28115384615,0.9965,1
1998,1990,43,96,75,288,43,118,5,75,feel,9,0,0,2.94291666667,-0.4939,1
1998,1990,51,65,84,149,26,40,16,90,yes,6,0,0,4.26751677852,0.9875,0
1998,1990,51,128,58,157,79,16,22,89,la,13,0,0,3.82917197452,-0.5574,0
1998,1990,49,141,52,160,83,20,25,64,la,20,0,0,2.41421052632,0.7003,0
1998,1990,40,83,70,220,42,56,13,71,go,5,0,0,2.50818181818,-0.4215,0
1998,1990,57,136,97,330,52,93,12,102,nobodi,10,0,0,4.29727272727,0.9913,1
1998,1990,27,54,47,111,18,16,15,56,much,5,0,0,2.31315315315,0.5574,0
1998,1990,36,53,65,128,39,9,4,77,beneath,8,0,0,3.8484375,0.7003,0
1998,1990,23,32,49,94,10,31,16,46,lazi,10,0,0,1.74446808511,0.2023,0
1998,1990,124,177,173,347,85,44,36,205,nigga,10,1,15,8.0111815562,-0.9773,0
1998,1990,60,103,99,278,41,75,12,109,know,9,0,0,4.10661870504,0.9828,0
1998,1990,30,32,43,57,22,5,3,54,sky,2,0,0,6.36894736842,-0.7579,0
1998,1990,56,102,84,264,53,70,21,96,love,7,0,0,3.77090909091,0.9958,1
1998,1990,51,54,80,126,36,26,13,90,right,2,0,0,5.17857142857,0.8934,0
1998,1990,39,46,63,94,24,18,8,81,night,2,0,0,6.13808510638,-0.3818,0
1998,1990,32,89,54,167,32,34,18,52,life,10,0,0,1.20425149701,-0.8223,0
1998,1990,49,100,70,170,63,24,16,72,rollin,21,0,0,2.52764705882,0.7085,0
1998,1990,45,56,70,111,27,24,7,72,man,3,0,0,4.01405405405,-0.25,0
1998,1990,67,128,101,258,66,84,11,111,got,12,0,0,4.16674418605,-0.9297,0
1998,1990,50,81,87,220,50,25,9,96,night,6,0,0,3.84909090909,0.9042,1
1998,1990,26,55,47,171,14,55,1,50,get,12,0,0,0.980292397661,-0.9638,0
1998,1990,49,99,77,223,47,59,14,73,whi,14,0,0,2.56278026906,0.9744,0
1998,1990,57,78,98,183,43,32,7,104,join,4,0,0,4.62601092896,0.9643,0
1998,1990,96,199,144,496,86,91,45,186,like,19,1,18,8.195,-0.6808,1
1998,1990,64,71,88,127,38,12,7,104,shall,3,0,0,6.41299212598,-0.9861,0
1998,1990,39,138,71,336,100,52,19,70,cruel,45,0,0,3.10833333333,-0.9995,1
1998,1990,62,112,97,234,37,55,19,107,oh,5,0,0,4.09572649573,0.967,0
1998,1990,211,555,276,911,213,149,166,340,nah,63,1,40,16.3639517014,-0.9984,1
1998,1990,92,327,145,741,139,215,22,169,bye,31,1,1,11.5312280702,0.9648,1
1998,1990,47,120,82,299,69,62,18,92,like,12,0,0,3.50076923077,0.9794,1
1998,1990,147,330,209,616,208,128,29,253,wanna,24,1,4,10.9564285714,0.9884,1
1998,1990,75,224,113,472,73,155,42,120,gone,27,0,0,6.38,0.8625,1
1998,1990,26,82,48,182,55,27,18,52,dream,10,1,3,1.29142857143,0.9946,1
1998,1990,57,153,88,355,52,80,15,93,arm,18,0,0,4.13126760563,0.9916,1
1998,1990,31,53,62,144,21,47,17,67,need,11,0,0,2.63027777778,0.9764,0
1998,1990,43,70,50,88,40,11,21,64,que,8,0,0,4.89848484848,-0.5423,0
1998,1990,59,114,89,247,47,52,30,107,come,11,0,0,4.20174089069,0.34,0
1998,1990,38,103,71,225,30,58,20,71,mm,16,0,0,2.42355555556,-0.6749,1
1998,1990,49,162,84,389,70,108,7,87,show,33,0,0,4.45907455013,0.9992,1
1998,1990,60,155,106,372,71,85,27,119,way,23,0,0,5.2047311828,-0.1531,1
1998,1990,105,364,157,653,248,103,28,184,roof,48,1,1,10.2149617152,0.9468,1
1998,1990,37,143,68,369,59,96,9,74,love,27,1,2,3.79639566396,0.999,1
1998,1990,138,291,181,561,139,85,60,221,danger,25,1,19,9.97848484848,-0.9985,1
1998,1990,53,87,90,265,34,75,17,98,go,15,0,0,3.84377358491,0.946,1
1998,1990,8,52,21,179,20,57,0,19,love,12,0,0,-1.21748603352,0.9977,0
1998,1990,69,76,98,144,38,18,19,112,way,2,0,0,6.31777777778,-0.9686,0
1998,1990,64,121,111,337,43,90,12,121,sunshin,6,0,0,4.88679525223,-0.7312,1
1998,1990,40,87,40,87,51,5,22,53,que,15,0,0,3.15850574713,0.9186,0
1998,1990,51,116,85,249,50,56,9,92,chang,13,0,0,3.44983935743,0.872,0
1998,1990,97,224,138,473,80,153,33,160,got,24,1,1,7.37154334038,0.9902,1
1998,1990,62,148,90,274,62,58,36,102,like,6,0,0,3.87270072993,0.9432,0
1998,1990,100,227,146,563,131,112,25,156,yeah,60,0,0,8.59962699822,0.999,1
1998,1990,37,84,39,88,45,8,19,48,se,9,0,0,9.42636363636,-0.4215,0
1998,1990,162,278,217,591,139,132,41,253,bang,14,1,18,10.7714382403,-0.9925,1
1998,1990,271,549,354,1091,275,227,107,442,shit,21,1,53,20.250568286,-0.9983,1
1998,1990,5,5,14,15,2,1,3,14,lyric,1,0,0,6.00833333333,0.0,1
1998,1990,88,106,133,250,54,57,10,149,let,6,0,0,6.1228,0.966,0
1998,1990,239,392,307,821,187,140,81,380,big,13,1,23,15.8616321559,-0.9909,1
1998,1990,48,252,77,577,105,111,28,91,wanna,24,1,9,7.19100519931,0.5994,1
1998,1990,88,208,135,560,77,146,49,143,see,12,0,0,8.34321428571,0.9991,1
1998,1990,42,98,64,177,48,29,27,70,red,14,0,0,2.19666666667,-0.9337,0
1998,1990,42,74,67,178,31,41,6,66,go,10,0,0,1.90528089888,0.9524,1
1998,1990,111,156,159,347,63,79,42,200,make,7,1,3,7.84115273775,0.9772,0
1998,1990,66,143,99,348,63,79,38,105,want,13,0,0,4.60034482759,0.9966,1
1998,1990,107,264,155,661,91,189,41,169,mine,31,0,0,10.2969440242,0.9118,1
1998,1990,42,87,79,209,32,45,13,76,wrong,9,0,0,2.60090909091,-0.9042,0
1998,1990,49,62,80,189,24,63,13,100,ca,5,0,0,4.16338624339,0.8316,0
1998,1990,65,97,98,207,45,38,15,115,wanna,7,0,0,4.86555555556,-0.836,0
1998,1990,64,89,107,239,30,66,15,110,could,5,0,0,4.1309623431,0.9592,0
1999,1990,34,103,63,263,41,72,27,67,feel,12,1,1,2.48608365019,-0.9922,0
1999,1990,45,70,74,155,22,40,15,80,sanctuari,4,0,0,3.23032258065,0.9922,0
1999,1990,57,167,93,433,68,96,46,100,sweet,24,1,1,5.32517321016,0.999,1
1999,1990,47,95,68,186,34,34,28,81,high,16,0,0,3.05870967742,0.9915,1
1999,1990,35,84,62,211,35,60,12,62,live,8,1,4,1.7772985782,-0.9747,0
1999,1990,38,83,63,171,42,34,13,63,dream,8,0,0,1.87736842105,0.9571,0
1999,1990,35,160,58,258,61,62,29,58,yea,33,0,0,1.74271317829,0.9666,1
1999,1990,209,343,271,732,189,148,54,333,hors,8,1,5,13.8180327869,0.9694,1
1999,1990,101,141,144,256,61,35,39,170,nah,15,0,0,6.9259375,-0.9412,0
1999,1990,34,128,62,284,67,48,26,62,whi,11,0,0,2.44605633803,0.5859,1
1999,1990,63,205,100,383,117,75,8,108,girl,40,0,0,5.1474151436,0.9325,0
1999,1990,41,51,66,99,24,23,6,70,take,3,0,0,4.31343434343,0.8689,0
1999,1990,86,114,132,262,56,61,15,148,would,4,0,0,6.14564885496,0.9801,0
1999,1990,37,128,66,266,19,34,51,74,call,37,0,0,2.76270676692,0.0258,0
1999,1990,59,142,95,319,74,72,13,101,slide,12,0,0,3.99605015674,0.9186,1
1999,1990,58,64,83,133,35,24,11,100,dead,3,1,3,5.62218045113,-0.9828,0
1999,1990,72,155,110,319,60,69,14,119,one,12,0,0,4.66188087774,0.9885,1
1999,1990,64,321,106,830,123,206,60,114,littl,22,0,0,12.0207228916,0.9987,1
1999,1990,17,55,28,111,28,27,4,33,got,12,0,0,-0.131891891892,-0.2732,0
1999,1990,61,142,101,310,66,83,15,99,mine,8,0,0,4.02838709677,0.9941,1
1999,1990,54,62,88,142,34,23,8,95,chorus,4,0,0,5.03436619718,0.9153,0
1999,1990,142,357,192,727,179,173,57,227,summer,29,0,0,12.1344566713,-0.8548,1
1999,1990,62,120,104,317,42,114,8,106,give,12,0,0,4.20574132492,0.9965,1
1999,1990,59,204,63,216,123,14,29,88,na,15,0,0,6.23740740741,0.0,0
1999,1990,30,95,59,238,15,135,10,62,lose,19,0,0,1.77394957983,-0.296,0
1999,1990,41,146,71,310,70,81,10,77,babi,25,0,0,3.19096774194,-0.9884,1
1999,1990,111,123,149,270,63,58,24,189,one,2,0,0,7.74,0.9588,0
1999,1990,70,185,111,391,95,82,28,130,im,13,0,0,5.74327365729,0.9873,1
1999,1990,63,185,68,195,115,17,39,94,que,20,0,0,7.70320512821,0.4939,0
1999,1990,136,221,189,465,114,88,33,238,get,12,1,11,9.41956989247,-0.9899,0
1999,1990,173,296,232,798,116,203,50,263,love,16,1,1,13.5089724311,0.9984,1
1999,1990,52,151,87,328,56,78,21,87,would,24,0,0,3.77987804878,0.9934,1
1999,1990,63,142,109,386,67,90,26,118,make,15,1,3,5.42725388601,0.7559,1
1999,1990,7,45,17,86,33,23,1,15,yeah,25,0,0,-1.97186046512,0.9969,0
1999,1990,37,119,60,234,53,65,9,67,one,13,0,0,2.07863247863,0.9947,0
1999,1990,36,222,37,223,177,1,42,54,jag,28,0,0,84.2373991031,0.7351,0
1999,1990,30,32,52,66,17,18,8,64,yeah,2,1,3,7.02242424242,0.4019,0
1999,1990,62,78,91,153,39,20,16,99,land,4,0,0,4.77529411765,-0.9231,0
1999,1990,69,160,112,439,54,119,34,119,thing,9,0,0,5.7986332574,0.9958,1
1999,1990,52,152,58,179,101,18,25,73,que,12,0,0,2.34229050279,0.9803,0
1999,1990,162,251,216,435,129,73,45,277,like,9,1,20,10.1140229885,-0.9902,0
1999,1990,54,96,90,275,33,87,26,100,love,6,0,0,3.77090909091,0.992,1
1999,1990,87,166,133,386,57,90,30,145,could,13,0,0,6.25264248705,0.9895,1
1999,1990,65,288,104,653,96,180,56,108,take,75,0,0,8.84160796325,0.9979,1
1999,1990,88,268,137,511,127,87,44,160,babi,25,1,1,7.85471624266,0.9979,1
1999,1990,46,158,75,302,43,78,32,77,like,24,0,0,3.26860927152,0.9958,0
1999,1990,79,145,122,328,60,80,25,146,sunshin,19,0,0,5.90243902439,-0.985,1
1999,1990,93,226,132,606,113,130,37,147,want,18,1,2,8.97237623762,0.999,1
1999,1990,89,193,93,216,122,8,33,140,un,12,0,0,5.95814814815,-0.5423,0
1999,1990,112,258,166,532,122,150,50,191,love,17,1,1,8.78646616541,0.9989,0
1999,1990,61,98,96,192,37,44,20,102,rememb,5,0,0,4.18875,0.9906,1
1999,1990,144,300,201,590,145,122,58,238,life,21,1,11,10.48,-0.9694,1
1999,1990,48,117,74,227,51,71,13,88,come,15,0,0,3.27444933921,-0.3182,0
1999,1990,69,139,103,276,45,61,16,123,love,10,0,0,4.73869565217,0.9975,0
1999,1990,51,135,83,286,75,56,11,88,babi,10,0,0,3.50076923077,-0.5994,0
1999,1990,56,87,82,148,47,16,14,101,dark,5,0,0,5.1927027027,-0.9393,0
1999,1990,63,71,91,139,40,16,8,103,away,2,0,0,5.49388489209,-0.3818,0
1999,1990,63,124,108,320,47,73,12,122,one,7,0,0,5.14875,0.6124,1
1999,1990,45,136,73,237,56,63,20,78,feel,20,0,0,2.5835443038,-0.9796,1
1999,1990,38,111,68,292,49,54,16,72,ordinari,9,0,0,2.7795890411,0.9783,0
1999,1990,63,142,96,293,56,79,35,105,got,10,1,6,4.09866894198,0.5423,1
1999,1990,127,269,182,571,154,111,35,224,thing,32,1,3,9.95907180385,0.9894,1
1999,1990,60,129,99,241,38,50,8,108,la,42,0,0,4.37796680498,0.993,0
1999,1990,74,191,103,393,94,141,37,124,better,17,0,0,5.54315521628,0.9918,1
1999,1990,63,117,94,237,64,21,21,108,yeah,7,0,0,4.07721518987,0.9686,0
1999,1990,61,361,96,803,154,110,74,107,right,40,0,0,11.5823536737,0.4767,0
1999,1990,94,175,124,289,69,67,38,150,got,24,0,0,5.99456747405,0.992,0
1999,1990,36,213,70,439,61,155,30,70,know,38,0,0,4.48154897494,0.9337,1
1999,1990,40,75,77,199,32,66,8,78,know,7,0,0,2.54512562814,-0.6705,0
1999,1990,55,132,95,333,45,101,17,104,love,10,0,0,4.33528528529,0.9936,0
1999,1990,30,94,35,107,73,0,5,45,yo,12,0,0,2.58261682243,0.0,0
1999,1990,41,105,71,222,42,65,14,74,stop,12,0,0,2.63333333333,0.886,0
1999,1990,67,185,102,389,90,80,28,120,way,11,0,0,5.46010282776,0.9509,0
1999,1990,96,230,141,571,104,113,55,164,make,14,1,1,8.71914185639,0.9963,1
1999,1990,86,124,134,269,66,45,23,148,place,7,1,1,5.97219330855,0.9371,0
1999,1990,148,231,209,533,136,104,23,246,befor,12,1,8,9.99615384615,-0.9664,0
1999,1990,51,638,78,1415,258,346,167,87,get,69,1,15,22.4355123675,-0.967,0
1999,1990,87,109,121,249,68,27,13,138,time,5,1,1,5.62975903614,-0.9726,0
1999,1990,52,162,83,234,121,42,2,88,te,22,0,0,3.13760683761,0.994,1
1999,1990,53,104,95,224,45,40,11,96,would,9,0,0,3.75714285714,0.7269,0
1999,1990,37,103,66,199,45,67,9,67,let,12,0,0,1.89286432161,0.9968,0
1999,1990,65,85,84,206,41,59,17,101,take,4,0,0,4.0954368932,-0.128,0
1999,1990,51,125,90,295,39,93,31,105,afraid,15,0,0,4.07,0.9959,0
1999,1990,95,318,99,331,168,21,70,140,la,21,0,0,9.33093655589,0.6369,0
1999,1990,49,88,81,231,37,59,13,88,moment,10,0,0,3.19523809524,0.9853,1
1999,1990,67,151,101,358,63,66,31,115,forget,11,0,0,4.8305027933,0.9674,1
1999,1990,101,206,157,522,89,131,27,175,give,17,0,0,8.50593869732,0.9774,1
1999,1990,76,199,127,504,119,99,19,132,bill,20,0,0,7.25047619048,0.9723,1
1999,1990,23,72,52,180,19,46,13,56,go,10,0,0,1.59111111111,0.128,0
1999,1990,61,204,88,344,82,99,32,99,oh,36,0,0,4.43593023256,0.9957,1
1999,1990,58,104,63,117,62,9,20,88,de,10,0,0,6.79521367521,0.8402,0
1999,1990,19,20,41,50,6,13,7,48,listen,2,0,0,6.518,0.5106,0
1999,1990,41,48,65,96,20,24,11,75,grace,6,0,0,5.18875,0.9626,0
1999,1990,99,223,142,437,144,69,24,165,danc,19,1,1,7.05537757437,0.9984,1
1999,1990,84,133,124,322,47,74,21,148,might,8,0,0,6.07360248447,0.9829,0
1999,1990,59,153,101,418,75,95,31,101,time,10,1,1,5.06119617225,0.9908,1
1999,1990,41,92,70,265,29,91,17,74,want,12,0,0,2.77509433962,-0.1779,1
1999,1990,55,67,74,115,37,17,10,86,voic,4,0,0,5.18434782609,-0.7184,0
1999,1990,69,118,108,265,43,71,21,121,oh,10,0,0,4.8679245283,0.9607,1
1999,1990,58,373,91,670,205,116,56,100,dun,48,1,15,9.04119402985,0.9977,1
1999,1990,64,144,109,326,60,76,36,123,write,10,0,0,5.10214723926,0.9821,1
1999,1990,179,314,248,645,143,124,57,303,heart,11,1,25,12.433255814,-0.9885,0
1999,1990,62,75,86,142,41,9,20,99,let,5,0,0,5.36676056338,0.1779,0
1999,1990,39,85,71,247,22,79,30,74,say,5,0,0,2.62522267206,-0.9853,1
1999,1990,58,123,84,276,56,68,23,100,never,16,0,0,3.75536231884,0.9943,1
1999,1990,100,205,140,403,136,64,8,160,action,21,1,1,6.89486352357,-0.9464,0
1999,1990,60,118,107,336,38,88,31,114,everyon,11,1,1,4.65357142857,0.9403,1
1999,1990,41,66,70,170,38,34,5,77,say,6,0,0,2.87470588235,-0.8519,0
1999,1990,96,220,145,492,91,132,21,153,gonna,9,0,0,7.43951219512,0.9913,1
1999,1990,50,116,55,124,80,15,18,70,el,10,0,0,7.11629032258,0.3818,0
1999,1990,48,53,78,125,27,30,7,84,oh,2,0,0,4.6796,0.5574,0
1999,1990,159,301,223,689,138,157,21,260,come,15,0,0,12.1228301887,0.9933,1
1999,1990,54,113,56,115,65,13,18,73,et,12,0,0,24.3254347826,0.0,0
1999,1990,72,134,111,285,59,54,16,123,believ,13,0,0,4.96263157895,-0.6705,1
1999,1990,57,179,86,406,110,59,35,88,way,30,0,0,4.76763546798,0.9723,1
1999,1990,50,135,88,318,87,55,16,90,superman,30,0,0,3.59962264151,0.9761,0
1999,1990,43,66,68,145,47,16,15,82,share,7,0,0,3.81310344828,0.7351,1
1999,1990,26,56,51,190,15,79,9,54,never,6,0,0,1.27368421053,0.7915,0
1999,1990,168,240,223,541,137,98,35,273,like,8,1,2,10.8945286506,0.9854,0
1999,1990,45,150,74,287,76,96,13,77,tomorrow,22,0,0,3.03585365854,0.9883,1
1999,1990,70,179,75,214,129,15,33,104,quiero,27,0,0,4.04457943925,0.34,0
1999,1990,160,283,207,602,194,89,34,248,beach,12,1,1,10.9711295681,0.9169,1
1999,1990,91,158,95,163,89,11,30,135,de,10,0,0,16.897006135,0.2023,0
1999,1990,144,400,202,729,113,105,205,237,wild,104,1,2,12.2862139918,0.9592,1
1999,1990,100,223,147,439,152,61,18,171,gangsta,26,0,0,7.19635535308,0.7964,0
1999,1990,62,115,90,206,44,58,18,97,got,7,0,0,3.86631067961,0.6908,0
1999,1990,60,92,98,220,56,40,6,108,fall,5,0,0,4.49272727273,0.7668,1
1999,1990,55,102,94,249,52,58,6,106,love,10,0,0,4.11329317269,0.9968,1
1999,1990,63,130,66,137,80,18,24,82,una,9,0,0,9.10563086548,-0.1027,0
1999,1990,84,172,123,384,87,59,36,144,littl,25,0,0,6.245,0.9779,1
1999,1990,28,75,46,180,38,47,2,45,go,12,0,0,0.87,0.9325,0
1999,1990,45,104,77,271,26,118,24,90,free,17,0,0,3.39881918819,0.9983,0
2000,2000,42,61,46,78,47,3,15,67,eu,8,0,0,6.3353092006,-0.5423,0
2000,2000,42,97,80,266,29,60,18,83,tell,10,0,0,3.16195488722,-0.8278,0
2000,2000,60,189,98,485,77,146,30,99,come,30,0,0,6.17865979381,0.9949,1
2000,2000,19,60,21,67,32,8,11,31,canción,8,0,0,3.60255863539,0.9246,0
2000,2000,31,40,32,41,22,3,7,39,de,3,0,0,21.6243902439,-0.128,0
2000,2000,116,351,125,383,218,42,90,176,ich,23,1,5,7.24245430809,-0.9666,0
2000,2000,24,26,34,43,9,11,2,34,let,2,0,0,4.72670314637,0.0258,0
2000,2000,40,133,58,210,105,32,6,64,nana,60,0,0,1.90619047619,0.9501,1
2000,2000,61,76,87,140,33,25,14,101,love,4,1,4,5.65285714286,0.9324,0
2000,2000,58,138,85,257,50,51,59,106,wild,44,0,0,3.95692607004,-0.9382,0
2000,2000,41,98,59,161,40,20,21,68,may,11,0,0,2.51385093168,0.9881,0
2000,2000,43,84,69,199,44,62,9,74,wanna,8,0,0,2.30793969849,0.9186,0
2000,2000,111,279,160,599,128,140,59,179,go,20,1,1,9.24621035058,0.9854,0
2000,2000,58,120,93,261,64,75,11,105,yeah,24,0,0,4.22712643678,0.9947,0
2000,2000,78,120,109,246,74,35,23,134,blood,13,1,2,5.51764227642,-0.9806,0
2000,2000,43,196,76,386,76,75,28,78,anoth,36,0,0,4.20445595855,0.9485,0
2000,2000,45,72,72,186,36,40,13,82,lo,9,0,0,3.12215053763,0.9451,0
2000,2000,63,149,92,337,67,87,16,96,tonight,23,0,0,4.01142433234,0.9946,1
2000,2000,109,289,155,642,127,144,42,180,get,42,1,21,10.198411215,-0.5994,0
2000,2000,76,235,111,498,98,131,26,126,know,23,0,0,6.75554216867,0.9977,1
2000,2000,57,198,95,582,48,260,44,105,think,25,0,0,7.84886597938,0.9911,1
2000,2000,33,55,63,150,26,45,7,68,whi,13,0,0,2.48933333333,0.926,0
2000,2000,64,146,67,156,90,6,35,97,je,9,0,0,7.83117948718,-0.6808,0
2000,2000,34,86,62,233,35,45,27,63,want,18,0,0,1.89055793991,-0.7906,0
2000,2000,63,69,86,115,36,19,9,113,leav,2,1,1,7.9547826087,-0.9477,0
2000,2000,72,168,103,316,89,54,28,115,man,8,1,1,4.55430379747,-0.743,1
2000,2000,75,196,118,425,80,100,39,131,girl,23,0,0,6.23717647059,0.9979,1
2000,2000,90,221,99,247,135,26,63,135,ich,19,0,0,5.53939271255,-0.9864,0
2000,2000,67,288,70,324,171,9,66,93,oh,35,0,0,4.03703703704,0.9936,0
2000,2000,34,75,61,173,38,35,4,62,oh,16,0,0,1.7589017341,0.3818,0
2000,2000,89,129,120,218,85,35,13,143,soul,5,1,3,6.05036697248,-0.9974,0
2000,2000,52,58,79,108,39,15,10,89,eye,4,1,4,6.08407407407,-0.9904,0
2000,2000,85,119,131,267,51,68,19,155,one,5,0,0,6.33018726592,-0.8869,0
2000,2000,46,123,80,242,65,41,36,74,open,16,0,0,2.69826446281,0.9883,1
2000,2000,57,303,95,700,169,164,38,99,whoa,48,0,0,9.72885714286,0.9995,1
2000,2000,32,51,53,131,29,40,9,62,reach,12,0,0,2.33473282443,0.9022,0
2000,2000,64,171,112,412,57,133,20,118,go,15,0,0,5.58961165049,-0.8555,0
2000,2000,208,387,265,745,183,148,75,331,nigga,28,1,46,14.0826845638,-0.9984,0
2000,2000,61,158,93,386,96,78,14,98,blow,9,1,6,4.81585492228,0.9423,0
2000,2000,18,41,39,82,14,27,11,47,bye,8,1,5,2.73341463415,0.0258,0
2000,2000,66,121,97,271,59,59,23,109,wanna,6,0,0,4.22612546125,0.886,1
2000,2000,33,67,57,145,37,28,13,60,da,15,0,0,2.02275862069,0.6369,0
2000,2000,39,107,43,117,76,5,20,61,eu,15,0,0,5.12513675214,0.34,0
2000,2000,101,231,146,491,116,110,39,167,yea,16,0,0,7.78344195519,0.9805,1
2000,2000,53,103,87,235,61,40,15,98,talk,16,1,1,3.62085106383,0.9477,0
2000,2000,67,179,116,437,55,109,38,123,door,13,0,0,5.92128146453,0.9923,0
2000,2000,49,197,82,370,86,83,36,85,beauti,32,0,0,4.14081081081,0.9923,0
2000,2000,67,114,112,298,55,71,8,127,like,8,0,0,4.8988590604,0.9911,1
2000,2000,149,365,201,695,221,97,63,244,got,13,1,6,11.8127338129,0.9503,1
2000,2000,99,359,145,742,230,116,29,165,say,58,0,0,11.4639892183,0.9967,1
2000,2000,44,53,78,144,22,34,7,86,go,3,0,0,4.18722222222,-0.8176,0
2000,2000,52,128,95,312,42,79,23,101,make,8,0,0,4.07987179487,-0.1017,1
2000,2000,61,181,87,344,104,66,7,97,give,20,0,0,4.3673255814,0.8979,1
2000,2000,79,106,116,271,37,68,30,135,felt,11,0,0,5.35822878229,-0.6486,0
2000,2000,41,110,78,257,31,92,6,77,would,10,0,0,2.62540856031,0.6237,0
2000,2000,80,236,125,579,120,119,42,141,girl,11,0,0,8.20357512953,0.996,1
2000,2000,47,236,89,497,108,97,61,100,oh,27,0,0,6.14424547284,0.998,1
2000,2000,39,96,70,214,64,44,16,81,confus,8,0,0,2.77635514019,-0.9764,0
2000,2000,30,80,53,178,27,52,7,53,rave,12,0,0,1.04348314607,0.9922,0
2000,2000,136,280,195,619,170,122,41,230,bounc,26,1,3,10.4944911147,0.9921,1
2000,2000,137,385,192,741,238,104,53,222,ya,31,1,61,12.3752226721,-0.9993,1
2000,2000,55,165,92,365,75,105,8,95,tonight,26,0,0,4.50123287671,0.9847,1
2000,2000,37,55,41,67,42,1,19,60,é,6,0,0,7.1546641791,0.6124,0
2000,2000,5,81,11,187,18,42,21,11,think,21,0,0,-1.38588235294,0.9953,1
2000,2000,151,212,196,366,98,57,48,247,like,13,1,12,9.39338797814,-0.8319,0
2000,2000,45,53,80,136,23,38,7,91,like,5,0,0,4.64558823529,0.9136,0
2000,2000,49,161,79,403,83,110,21,91,tri,20,0,0,4.87451612903,0.975,1
2000,2000,34,88,53,157,39,39,12,55,music,9,0,0,1.27375796178,0.0772,1
2000,2000,144,281,206,649,150,144,36,245,god,18,1,11,11.3445454545,-0.9944,0
2000,2000,32,64,56,153,35,25,11,63,move,6,0,0,1.99882352941,-0.4215,0
2000,2000,54,172,85,463,79,120,21,96,see,17,0,0,5.82665226782,0.9914,1
2000,2000,56,142,94,353,75,86,18,102,one,9,1,11,4.44963172805,-0.296,0
2000,2000,41,72,74,162,41,46,6,80,whi,10,0,0,3.35716049383,0.7096,0
2000,2000,46,98,51,111,57,7,28,64,que,12,0,0,4.5436036036,0.9485,0
2000,2000,67,166,110,390,86,105,37,120,prais,24,0,0,5.45076923077,0.9595,1
2000,2000,50,106,90,291,44,75,12,95,bent,8,0,0,3.72223367698,0.9527,1
2000,2000,63,164,103,407,74,114,16,109,never,14,0,0,5.3701965602,0.9717,1
2000,2000,34,55,58,109,26,27,6,67,come,6,1,2,3.61321100917,-0.8402,0
2000,2000,64,159,109,390,73,73,22,120,yeah,25,1,1,5.45076923077,0.9866,1
2000,2000,52,119,84,234,36,65,10,84,like,16,0,0,2.9358974359,0.9358,0
2000,2000,67,149,104,365,61,74,22,107,everyth,12,0,0,4.88917808219,0.8779,1
2000,2000,127,191,182,461,88,90,29,215,yo,5,1,7,8.8832537961,-0.9423,0
2000,2000,66,109,101,220,43,46,28,121,love,18,0,0,5.19,0.9982,0
2000,2000,47,100,78,202,60,38,8,77,aye,16,0,0,2.80801980198,0.943,0
2000,2000,108,196,148,353,111,64,41,180,shit,7,1,17,7.05699716714,0.9918,0
2000,2000,80,186,126,445,85,116,28,128,go,13,1,1,6.38415730337,0.9963,1
2000,2000,51,97,56,113,74,13,15,71,volver,10,0,0,4.57853429204,0.0,0
2000,2000,173,368,235,839,205,133,58,277,yall,24,1,28,14.2958283671,-0.9979,1
2000,2000,12,63,26,120,31,16,4,26,everyth,11,0,0,-0.693333333333,-0.891,0
2000,2000,53,124,75,244,48,39,37,87,wanna,11,0,0,3.29737704918,0.9936,1
2000,2000,67,173,75,208,116,16,27,94,dolor,10,0,0,3.64269230769,-0.9531,1
2000,2000,61,114,99,294,46,84,17,111,go,6,0,0,4.32510204082,-0.9531,0
2000,2000,42,109,74,298,37,79,13,74,babi,14,0,0,2.80020134228,0.9201,1
2000,2000,98,153,143,327,75,107,20,165,know,7,1,2,6.60412844037,0.9493,1
2000,2000,62,170,88,285,115,35,23,102,ley,31,0,0,4.09315789474,0.9953,1
2000,2000,70,148,77,165,87,7,34,99,que,13,0,0,5.27529411765,0.6124,0
